ilot;type;timestamp;value
ilot2;lum;1505179656;0
ilot2;temp;1505179667;21.35
ilot2;co2;1505179667;332
ilot2;lum;1505179676;0
ilot2;hum;1505179682;47
ilot2;lum;1505179696;0
ilot2;lum;1505179716;0
ilot2;temp;1505179727;21.66
ilot2;co2;1505179727;338
ilot2;lum;1505179736;0
ilot2;hum;1505179743;47
ilot2;lum;1505179756;0
ilot2;lum;1505179776;0
ilot2;temp;1505179788;21.42
ilot2;co2;1505179788;326
ilot2;lum;1505179796;0
ilot2;hum;1505179803;47
ilot2;lum;1505179817;0
ilot2;lum;1505179837;0
ilot2;temp;1505179848;21.39
ilot2;co2;1505179848;324
ilot2;lum;1505179857;0
ilot2;hum;1505179863;47
ilot2;lum;1505179877;0
ilot2;lum;1505179897;0
ilot2;temp;1505179908;21.63
ilot2;co2;1505179908;322
ilot2;lum;1505179917;0
ilot2;hum;1505179923;47
ilot2;lum;1505179937;0
ilot2;lum;1505179957;0
ilot2;temp;1505179968;21.80
ilot2;co2;1505179968;336
ilot2;lum;1505179977;0
ilot2;hum;1505179983;47
ilot2;lum;1505179997;0
ilot2;lum;1505180017;0
ilot2;temp;1505180028;21.39
ilot2;co2;1505180028;342
ilot2;lum;1505180037;0
ilot2;hum;1505180043;47
ilot2;lum;1505180057;0
ilot2;lum;1505180077;0
ilot2;temp;1505180088;21.35
ilot2;co2;1505180088;334
ilot2;lum;1505180097;0
ilot2;hum;1505180103;47
ilot2;lum;1505180118;0
ilot2;lum;1505180138;0
ilot2;temp;1505180148;21.59
ilot2;co2;1505180148;328
ilot2;lum;1505180158;0
ilot2;hum;1505180163;47
ilot2;lum;1505180178;0
ilot2;lum;1505180198;0
ilot2;temp;1505180208;21.52
ilot2;co2;1505180208;322
ilot2;lum;1505180218;0
ilot2;hum;1505180223;47
ilot2;lum;1505180238;0
ilot2;lum;1505180258;0
ilot2;temp;1505180268;21.66
ilot2;co2;1505180268;308
ilot2;lum;1505180278;0
ilot2;hum;1505180283;46
ilot2;lum;1505180298;0
ilot2;lum;1505180318;0
ilot2;temp;1505180329;21.80
ilot2;co2;1505180329;328
ilot2;lum;1505180338;0
ilot2;hum;1505180343;47
ilot2;lum;1505180358;0
ilot2;lum;1505180378;0
ilot2;temp;1505180389;21.63
ilot2;co2;1505180389;322
ilot2;lum;1505180399;0
ilot2;hum;1505180403;47
ilot2;lum;1505180419;0
ilot2;lum;1505180439;0
ilot2;temp;1505180449;21.63
ilot2;co2;1505180449;320
ilot2;lum;1505180459;0
ilot2;hum;1505180463;47
ilot2;lum;1505180479;0
ilot2;lum;1505180499;0
ilot2;temp;1505180509;21.63
ilot2;co2;1505180509;326
ilot2;lum;1505180519;0
ilot2;hum;1505180523;47
ilot2;lum;1505180539;0
ilot2;lum;1505180559;0
ilot2;temp;1505180569;21.29
ilot2;co2;1505180569;322
ilot2;lum;1505180579;0
ilot2;hum;1505180584;47
ilot2;lum;1505180599;0
ilot2;lum;1505180619;0
ilot2;temp;1505180629;21.66
ilot2;co2;1505180629;328
ilot2;lum;1505180639;0
ilot2;hum;1505180644;47
ilot2;lum;1505180659;0
ilot2;lum;1505180679;0
ilot2;temp;1505180689;21.42
ilot2;co2;1505180689;318
ilot2;lum;1505180700;0
ilot2;hum;1505180704;47
ilot2;lum;1505180720;0
ilot2;lum;1505180740;0
ilot2;temp;1505180749;21.59
ilot2;co2;1505180749;330
ilot2;lum;1505180760;0
ilot2;hum;1505180764;47
ilot2;lum;1505180780;0
ilot2;lum;1505180800;0
ilot2;temp;1505180809;21.42
ilot2;co2;1505180809;334
ilot2;lum;1505180820;0
ilot2;hum;1505180824;47
ilot2;lum;1505180840;0
ilot2;lum;1505180860;0
ilot2;temp;1505180870;21.22
ilot2;co2;1505180870;342
ilot2;lum;1505180880;0
ilot2;hum;1505180884;47
ilot2;lum;1505180900;0
ilot2;lum;1505180920;0
ilot2;temp;1505180930;21.35
ilot2;co2;1505180930;308
ilot2;lum;1505180940;0
ilot2;hum;1505180944;47
ilot2;lum;1505180960;0
ilot2;lum;1505180980;0
ilot2;temp;1505180990;21.70
ilot2;co2;1505180990;297
ilot2;lum;1505181000;0
ilot2;hum;1505181004;46
ilot2;lum;1505181021;0
ilot2;lum;1505181041;0
ilot2;temp;1505181050;21.63
ilot2;co2;1505181050;332
ilot2;lum;1505181061;0
ilot2;hum;1505181064;47
ilot2;lum;1505181081;0
ilot2;lum;1505181101;0
ilot2;temp;1505181110;21.35
ilot2;co2;1505181110;320
ilot2;lum;1505181121;0
ilot2;hum;1505181124;47
ilot2;lum;1505181141;0
ilot2;lum;1505181161;0
ilot2;temp;1505181170;21.25
ilot2;co2;1505181170;322
ilot2;lum;1505181181;0
ilot2;hum;1505181184;47
ilot2;lum;1505181201;0
ilot2;lum;1505181221;0
ilot2;temp;1505181230;21.29
ilot2;co2;1505181230;342
ilot2;lum;1505181241;0
ilot2;hum;1505181244;47
ilot2;lum;1505181261;0
ilot2;lum;1505181281;0
ilot2;temp;1505181290;21.59
ilot2;co2;1505181290;322
ilot2;lum;1505181301;0
ilot2;hum;1505181304;47
ilot2;lum;1505181322;0
ilot2;lum;1505181342;0
ilot2;temp;1505181350;21.63
ilot2;co2;1505181351;318
ilot2;lum;1505181362;0
ilot2;hum;1505181364;47
ilot2;lum;1505181382;0
ilot2;lum;1505181402;0
ilot2;temp;1505181411;21.35
ilot2;co2;1505181411;318
ilot2;lum;1505181422;0
ilot2;hum;1505181424;47
ilot2;lum;1505181442;0
ilot2;lum;1505181462;0
ilot2;temp;1505181471;21.25
ilot2;co2;1505181471;322
ilot2;lum;1505181482;0
ilot2;hum;1505181484;47
ilot2;lum;1505181502;0
ilot2;lum;1505181522;0
ilot2;temp;1505181531;21.35
ilot2;co2;1505181531;338
ilot2;lum;1505181542;0
ilot2;hum;1505181545;47
ilot2;lum;1505181562;0
ilot2;lum;1505181582;0
ilot2;temp;1505181591;21.46
ilot2;co2;1505181591;332
ilot2;lum;1505181602;0
ilot2;hum;1505181605;47
ilot2;lum;1505181623;0
ilot2;lum;1505181643;0
ilot2;temp;1505181651;21.49
ilot2;co2;1505181651;334
ilot2;lum;1505181663;0
ilot2;hum;1505181665;47
ilot2;lum;1505181683;0
ilot2;lum;1505181703;0
ilot2;temp;1505181711;21.52
ilot2;co2;1505181711;330
ilot2;lum;1505181723;0
ilot2;hum;1505181725;47
ilot2;lum;1505181743;0
ilot2;lum;1505181763;0
ilot2;temp;1505181771;21.76
ilot2;co2;1505181771;334
ilot2;lum;1505181783;0
ilot2;hum;1505181785;47
ilot2;lum;1505181803;0
ilot2;lum;1505181823;0
ilot2;temp;1505181831;21.52
ilot2;co2;1505181831;338
ilot2;lum;1505181843;0
ilot2;hum;1505181845;47
ilot2;lum;1505181863;0
ilot2;lum;1505181883;0
ilot2;temp;1505181891;21.42
ilot2;co2;1505181891;330
ilot2;lum;1505181904;0
ilot2;hum;1505181905;47
ilot2;lum;1505181924;0
ilot2;lum;1505181944;0
ilot2;temp;1505181952;21.66
ilot2;co2;1505181952;340
ilot2;lum;1505181964;0
ilot2;hum;1505181965;47
ilot2;lum;1505181984;0
ilot2;lum;1505182004;0
ilot2;temp;1505182012;21.63
ilot2;co2;1505182012;334
ilot2;lum;1505182024;0
ilot2;hum;1505182025;48
ilot2;lum;1505182044;0
ilot2;lum;1505182064;0
ilot2;temp;1505182072;21.32
ilot2;co2;1505182072;330
ilot2;lum;1505182084;0
ilot2;hum;1505182085;47
ilot2;lum;1505182104;0
ilot2;lum;1505182124;0
ilot2;temp;1505182132;21.59
ilot2;co2;1505182132;316
ilot2;lum;1505182144;0
ilot2;hum;1505182145;47
ilot2;lum;1505182164;0
ilot2;lum;1505182184;0
ilot2;temp;1505182192;21.18
ilot2;co2;1505182192;318
ilot2;lum;1505182204;0
ilot2;hum;1505182205;47
ilot2;lum;1505182225;0
ilot2;lum;1505182245;0
ilot2;temp;1505182252;21.18
ilot2;co2;1505182252;324
ilot2;lum;1505182265;0
ilot2;hum;1505182265;47
ilot2;lum;1505182285;0
ilot2;lum;1505182305;0
ilot2;temp;1505182312;21.42
ilot2;co2;1505182312;330
ilot2;lum;1505182325;0
ilot2;hum;1505182325;48
ilot2;lum;1505182345;0
ilot2;lum;1505182365;0
ilot2;temp;1505182372;21.46
ilot2;co2;1505182372;320
ilot2;lum;1505182385;0
ilot2;hum;1505182385;47
ilot2;lum;1505182405;0
ilot2;lum;1505182425;0
ilot2;temp;1505182432;21.42
ilot2;co2;1505182432;324
ilot2;lum;1505182445;0
ilot2;hum;1505182446;47
ilot2;lum;1505182465;0
ilot2;lum;1505182485;0
ilot2;temp;1505182492;21.52
ilot2;co2;1505182492;260
ilot2;lum;1505182505;0
ilot2;hum;1505182506;48
ilot2;lum;1505182525;0
ilot2;lum;1505182546;0
ilot2;temp;1505182553;21.42
ilot2;co2;1505182553;324
ilot2;lum;1505182566;0
ilot2;hum;1505182566;47
ilot2;lum;1505182586;0
ilot2;lum;1505182606;0
ilot2;temp;1505182613;21.46
ilot2;co2;1505182613;287
ilot2;hum;1505182626;47
ilot2;lum;1505182626;0
ilot2;lum;1505182646;0
ilot2;lum;1505182666;0
ilot2;temp;1505182673;21.29
ilot2;co2;1505182673;328
ilot2;hum;1505182686;47
ilot2;lum;1505182686;0
ilot2;lum;1505182706;0
ilot2;lum;1505182726;0
ilot2;temp;1505182733;21.29
ilot2;co2;1505182733;322
ilot2;hum;1505182746;48
ilot2;lum;1505182746;0
ilot2;lum;1505182766;0
ilot2;lum;1505182786;0
ilot2;temp;1505182793;21.66
ilot2;co2;1505182793;336
ilot2;hum;1505182806;48
ilot2;lum;1505182806;0
ilot2;lum;1505182827;0
ilot2;lum;1505182847;0
ilot2;temp;1505182853;21.25
ilot2;co2;1505182853;324
ilot2;hum;1505182866;47
ilot2;lum;1505182867;0
ilot2;lum;1505182887;0
ilot2;lum;1505182907;0
ilot2;temp;1505182913;21.63
ilot2;co2;1505182913;334
ilot2;hum;1505182926;47
ilot2;lum;1505182927;0
ilot2;lum;1505182947;0
ilot2;lum;1505182967;0
ilot2;temp;1505182973;21.70
ilot2;co2;1505182973;326
ilot2;hum;1505182986;48
ilot2;lum;1505182987;0
ilot2;lum;1505183007;0
ilot2;lum;1505183027;0
ilot2;temp;1505183033;21.42
ilot2;co2;1505183033;347
ilot2;hum;1505183046;47
ilot2;lum;1505183047;0
ilot2;lum;1505183067;0
ilot2;lum;1505183087;0
ilot2;temp;1505183094;21.22
ilot2;co2;1505183094;342
ilot2;hum;1505183106;47
ilot2;lum;1505183107;0
ilot2;lum;1505183128;0
ilot2;lum;1505183148;0
ilot2;temp;1505183154;21.87
ilot2;co2;1505183154;332
ilot2;hum;1505183166;47
ilot2;lum;1505183168;0
ilot2;lum;1505183188;0
ilot2;lum;1505183208;0
ilot2;temp;1505183214;21.87
ilot2;co2;1505183214;340
ilot2;hum;1505183226;47
ilot2;lum;1505183228;0
ilot2;lum;1505183248;0
ilot2;lum;1505183268;0
ilot2;temp;1505183274;21.63
ilot2;co2;1505183274;336
ilot2;hum;1505183286;47
ilot2;lum;1505183288;0
ilot2;lum;1505183308;0
ilot2;lum;1505183328;0
ilot2;temp;1505183334;21.22
ilot2;co2;1505183334;332
ilot2;hum;1505183347;48
ilot2;lum;1505183348;0
ilot2;lum;1505183368;0
ilot2;lum;1505183388;0
ilot2;temp;1505183394;21.18
ilot2;co2;1505183394;336
ilot2;hum;1505183407;48
ilot2;lum;1505183408;0
ilot2;lum;1505183429;0
ilot2;lum;1505183449;0
ilot2;temp;1505183454;21.39
ilot2;co2;1505183454;336
ilot2;hum;1505183467;47
ilot2;lum;1505183469;0
ilot2;lum;1505183489;0
ilot2;lum;1505183509;0
ilot2;temp;1505183514;21.18
ilot2;co2;1505183514;312
ilot2;hum;1505183527;48
ilot2;lum;1505183529;0
ilot2;lum;1505183549;0
ilot2;lum;1505183569;0
ilot2;temp;1505183574;21.66
ilot2;co2;1505183574;322
ilot2;hum;1505183587;47
ilot2;lum;1505183589;0
ilot2;lum;1505183609;0
ilot2;lum;1505183629;0
ilot2;temp;1505183635;21.76
ilot2;co2;1505183635;318
ilot2;hum;1505183647;48
ilot2;lum;1505183649;0
ilot2;lum;1505183669;0
ilot2;lum;1505183689;0
ilot2;temp;1505183695;21.42
ilot2;co2;1505183695;326
ilot2;hum;1505183707;47
ilot2;lum;1505183709;0
ilot2;lum;1505183729;0
ilot2;lum;1505183750;0
ilot2;temp;1505183755;21.56
ilot2;co2;1505183755;324
ilot2;hum;1505183767;47
ilot2;lum;1505183770;0
ilot2;lum;1505183790;0
ilot2;lum;1505183810;0
ilot2;temp;1505183815;21.56
ilot2;co2;1505183815;320
ilot2;hum;1505183827;47
ilot2;lum;1505183830;0
ilot2;lum;1505183850;0
ilot2;lum;1505183870;0
ilot2;temp;1505183875;21.32
ilot2;co2;1505183875;324
ilot2;hum;1505183887;48
ilot2;lum;1505183890;0
ilot2;lum;1505183910;0
ilot2;lum;1505183930;0
ilot2;temp;1505183935;21.70
ilot2;co2;1505183935;324
ilot2;hum;1505183947;48
ilot2;lum;1505183950;0
ilot2;lum;1505183970;0
ilot2;lum;1505183990;0
ilot2;temp;1505183995;21.90
ilot2;co2;1505183995;369
ilot2;hum;1505184007;47
ilot2;lum;1505184010;0
ilot2;lum;1505184030;0
ilot2;lum;1505184051;0
ilot2;temp;1505184055;21.25
ilot2;co2;1505184055;332
ilot2;hum;1505184067;47
ilot2;lum;1505184071;0
ilot2;lum;1505184091;0
ilot2;lum;1505184111;0
ilot2;temp;1505184115;21.63
ilot2;co2;1505184115;328
ilot2;hum;1505184127;48
ilot2;lum;1505184131;0
ilot2;lum;1505184151;0
ilot2;lum;1505184171;0
ilot2;temp;1505184175;21.49
ilot2;co2;1505184175;330
ilot2;hum;1505184187;47
ilot2;lum;1505184191;0
ilot2;lum;1505184211;0
ilot2;lum;1505184231;0
ilot2;temp;1505184236;21.35
ilot2;co2;1505184236;322
ilot2;hum;1505184248;47
ilot2;lum;1505184251;0
ilot2;lum;1505184271;0
ilot2;lum;1505184291;0
ilot2;temp;1505184296;21.49
ilot2;co2;1505184296;326
ilot2;hum;1505184308;47
ilot2;lum;1505184311;0
ilot2;lum;1505184331;0
ilot2;lum;1505184352;0
ilot2;temp;1505184356;21.46
ilot2;co2;1505184356;332
ilot2;hum;1505184368;47
ilot2;lum;1505184372;0
ilot2;lum;1505184392;0
ilot2;lum;1505184412;0
ilot2;temp;1505184416;21.32
ilot2;co2;1505184416;326
ilot2;hum;1505184428;47
ilot2;lum;1505184432;0
ilot2;lum;1505184452;0
ilot2;lum;1505184472;0
ilot2;temp;1505184476;21.42
ilot2;co2;1505184476;328
ilot2;hum;1505184488;47
ilot2;lum;1505184492;0
ilot2;lum;1505184512;0
ilot2;lum;1505184532;0
ilot2;temp;1505184536;21.18
ilot2;co2;1505184536;340
ilot2;hum;1505184548;48
ilot2;lum;1505184552;0
ilot2;lum;1505184572;0
ilot2;lum;1505184592;0
ilot2;temp;1505184596;21.39
ilot2;co2;1505184596;267
ilot2;hum;1505184608;47
ilot2;lum;1505184612;0
ilot2;lum;1505184633;0
ilot2;lum;1505184653;0
ilot2;temp;1505184656;21.42
ilot2;co2;1505184656;316
ilot2;hum;1505184668;47
ilot2;lum;1505184673;0
ilot2;lum;1505184693;0
ilot2;lum;1505184713;0
ilot2;temp;1505184716;21.22
ilot2;co2;1505184716;328
ilot2;hum;1505184728;48
ilot2;lum;1505184733;0
ilot2;lum;1505184753;0
ilot2;lum;1505184773;0
ilot2;temp;1505184776;21.59
ilot2;co2;1505184776;326
ilot2;hum;1505184788;47
ilot2;lum;1505184793;0
ilot2;lum;1505184813;0
ilot2;lum;1505184833;0
ilot2;temp;1505184837;21.46
ilot2;co2;1505184837;334
ilot2;hum;1505184848;48
ilot2;lum;1505184853;0
ilot2;lum;1505184873;0
ilot2;lum;1505184893;0
ilot2;temp;1505184897;21.22
ilot2;co2;1505184897;346
ilot2;hum;1505184908;47
ilot2;lum;1505184913;0
ilot2;lum;1505184933;0
ilot2;lum;1505184954;0
ilot2;temp;1505184957;21.39
ilot2;co2;1505184957;336
ilot2;hum;1505184968;47
ilot2;lum;1505184974;0
ilot2;lum;1505184994;0
ilot2;lum;1505185014;0
ilot2;temp;1505185017;21.42
ilot2;co2;1505185017;342
ilot2;hum;1505185028;47
ilot2;lum;1505185034;0
ilot2;lum;1505185054;0
ilot2;lum;1505185074;0
ilot2;temp;1505185077;21.15
ilot2;co2;1505185077;342
ilot2;hum;1505185088;47
ilot2;lum;1505185094;0
ilot2;lum;1505185114;0
ilot2;lum;1505185134;0
ilot2;temp;1505185137;21.42
ilot2;co2;1505185137;344
ilot2;hum;1505185148;49
ilot2;lum;1505185154;0
ilot2;lum;1505185174;0
ilot2;lum;1505185194;0
ilot2;temp;1505185197;21.66
ilot2;co2;1505185197;342
ilot2;hum;1505185209;47
ilot2;lum;1505185214;0
ilot2;lum;1505185234;0
ilot2;lum;1505185255;0
ilot2;temp;1505185257;21.49
ilot2;co2;1505185257;336
ilot2;hum;1505185269;48
ilot2;lum;1505185275;0
ilot2;lum;1505185295;0
ilot2;lum;1505185315;0
ilot2;temp;1505185317;21.25
ilot2;co2;1505185318;334
ilot2;hum;1505185329;48
ilot2;lum;1505185335;0
ilot2;lum;1505185355;0
ilot2;lum;1505185375;0
ilot2;temp;1505185378;21.25
ilot2;co2;1505185378;338
ilot2;hum;1505185389;48
ilot2;lum;1505185395;0
ilot2;lum;1505185415;0
ilot2;lum;1505185435;0
ilot2;temp;1505185438;21.29
ilot2;co2;1505185438;318
ilot2;hum;1505185449;47
ilot2;lum;1505185455;0
ilot2;lum;1505185475;0
ilot2;lum;1505185495;0
ilot2;temp;1505185498;21.01
ilot2;co2;1505185498;338
ilot2;hum;1505185509;48
ilot2;lum;1505185515;0
ilot2;lum;1505185535;0
ilot2;lum;1505185556;0
ilot2;co2;1505185558;347
ilot2;temp;1505185558;21.05
ilot2;hum;1505185569;48
ilot2;lum;1505185576;0
ilot2;lum;1505185596;0
ilot2;lum;1505185616;0
ilot2;co2;1505185618;336
ilot2;temp;1505185618;21.01
ilot2;hum;1505185629;47
ilot2;lum;1505185636;0
ilot2;lum;1505185656;0
ilot2;lum;1505185676;0
ilot2;co2;1505185678;336
ilot2;temp;1505185678;21.59
ilot2;hum;1505185689;47
ilot2;lum;1505185696;0
ilot2;lum;1505185716;0
ilot2;lum;1505185736;0
ilot2;co2;1505185738;342
ilot2;temp;1505185738;21.29
ilot2;hum;1505185749;48
ilot2;lum;1505185756;0
ilot2;lum;1505185776;0
ilot2;lum;1505185796;0
ilot2;co2;1505185798;344
ilot2;temp;1505185798;21.59
ilot2;hum;1505185809;48
ilot2;lum;1505185816;0
ilot2;lum;1505185837;0
ilot2;lum;1505185857;0
ilot2;co2;1505185858;342
ilot2;temp;1505185859;21.39
ilot2;hum;1505185869;48
ilot2;lum;1505185877;0
ilot2;lum;1505185897;0
ilot2;lum;1505185917;0
ilot2;co2;1505185919;342
ilot2;temp;1505185919;21.39
ilot2;hum;1505185929;48
ilot2;lum;1505185937;0
ilot2;lum;1505185957;0
ilot2;lum;1505185977;0
ilot2;co2;1505185979;349
ilot2;temp;1505185979;21.11
ilot2;hum;1505185989;48
ilot2;lum;1505185997;0
ilot2;lum;1505186017;0
ilot2;lum;1505186037;0
ilot2;co2;1505186039;357
ilot2;temp;1505186039;21.15
ilot2;hum;1505186049;48
ilot2;lum;1505186057;0
ilot2;lum;1505186077;0
ilot2;lum;1505186097;0
ilot2;co2;1505186099;340
ilot2;temp;1505186099;21.52
ilot2;hum;1505186110;48
ilot2;lum;1505186117;0
ilot2;lum;1505186137;0
ilot2;lum;1505186158;0
ilot2;co2;1505186159;269
ilot2;temp;1505186159;21.35
ilot2;hum;1505186170;48
ilot2;lum;1505186178;0
ilot2;lum;1505186198;0
ilot2;lum;1505186218;0
ilot2;co2;1505186219;334
ilot2;temp;1505186219;21.35
ilot2;hum;1505186230;48
ilot2;lum;1505186238;0
ilot2;lum;1505186258;0
ilot2;lum;1505186278;0
ilot2;co2;1505186279;332
ilot2;temp;1505186279;21.35
ilot2;hum;1505186290;48
ilot2;lum;1505186298;0
ilot2;lum;1505186318;0
ilot2;lum;1505186338;0
ilot2;co2;1505186339;340
ilot2;temp;1505186339;21.42
ilot2;hum;1505186350;48
ilot2;lum;1505186358;0
ilot2;lum;1505186378;0
ilot2;lum;1505186398;0
ilot2;co2;1505186399;332
ilot2;temp;1505186399;21.08
ilot2;hum;1505186410;48
ilot2;lum;1505186418;0
ilot2;lum;1505186438;0
ilot2;lum;1505186458;0
ilot2;co2;1505186460;324
ilot2;temp;1505186460;21.39
ilot2;hum;1505186470;48
ilot2;lum;1505186479;0
ilot2;lum;1505186499;0
ilot2;lum;1505186519;0
ilot2;co2;1505186520;324
ilot2;temp;1505186520;21.49
ilot2;hum;1505186530;47
ilot2;lum;1505186539;0
ilot2;lum;1505186559;0
ilot2;lum;1505186579;0
ilot2;co2;1505186580;336
ilot2;temp;1505186580;21.56
ilot2;hum;1505186590;48
ilot2;lum;1505186599;0
ilot2;lum;1505186619;0
ilot2;lum;1505186639;0
ilot2;co2;1505186640;340
ilot2;temp;1505186640;21.15
ilot2;hum;1505186650;48
ilot2;lum;1505186659;0
ilot2;lum;1505186679;0
ilot2;lum;1505186699;0
ilot2;co2;1505186700;338
ilot2;temp;1505186700;20.94
ilot2;hum;1505186710;48
ilot2;lum;1505186719;0
ilot2;lum;1505186739;0
ilot2;lum;1505186759;0
ilot2;co2;1505186760;330
ilot2;temp;1505186760;21.42
ilot2;hum;1505186770;48
ilot2;lum;1505186780;0
ilot2;lum;1505186800;0
ilot2;lum;1505186820;0
ilot2;co2;1505186820;340
ilot2;temp;1505186820;21.08
ilot2;hum;1505186830;48
ilot2;lum;1505186840;0
ilot2;lum;1505186860;0
ilot2;lum;1505186880;0
ilot2;co2;1505186880;330
ilot2;temp;1505186880;21.22
ilot2;hum;1505186890;48
ilot2;lum;1505186900;0
ilot2;lum;1505186920;0
ilot2;lum;1505186940;0
ilot2;co2;1505186940;342
ilot2;temp;1505186940;21.42
ilot2;hum;1505186950;48
ilot2;lum;1505186960;0
ilot2;lum;1505186980;0
ilot2;lum;1505187000;0
ilot2;co2;1505187000;346
ilot2;temp;1505187000;21.52
ilot2;hum;1505187010;47
ilot2;lum;1505187020;0
ilot2;lum;1505187040;0
ilot2;co2;1505187060;346
ilot2;temp;1505187061;21.46
ilot2;lum;1505187061;0
ilot2;hum;1505187071;48
ilot2;lum;1505187081;0
ilot2;lum;1505187101;0
ilot2;co2;1505187121;344
ilot2;temp;1505187121;20.87
ilot2;lum;1505187121;0
ilot2;hum;1505187131;48
ilot2;lum;1505187141;0
ilot2;lum;1505187161;0
ilot2;co2;1505187181;334
ilot2;temp;1505187181;21.01
ilot2;lum;1505187181;0
ilot2;hum;1505187191;48
ilot2;lum;1505187201;0
ilot2;lum;1505187221;0
ilot2;co2;1505187241;326
ilot2;temp;1505187241;21.29
ilot2;lum;1505187241;0
ilot2;hum;1505187251;48
ilot2;lum;1505187261;0
ilot2;lum;1505187281;0
ilot2;co2;1505187301;328
ilot2;temp;1505187301;21.11
ilot2;lum;1505187301;0
ilot2;hum;1505187311;48
ilot2;lum;1505187321;0
ilot2;lum;1505187341;0
ilot2;co2;1505187361;320
ilot2;temp;1505187361;21.22
ilot2;lum;1505187361;0
ilot2;hum;1505187371;48
ilot2;lum;1505187381;0
ilot2;lum;1505187402;0
ilot2;co2;1505187421;330
ilot2;temp;1505187421;21.18
ilot2;lum;1505187422;0
ilot2;hum;1505187431;48
ilot2;lum;1505187442;0
ilot2;lum;1505187462;0
ilot2;co2;1505187481;334
ilot2;temp;1505187481;21.08
ilot2;lum;1505187482;0
ilot2;hum;1505187491;48
ilot2;lum;1505187502;0
ilot2;lum;1505187522;0
ilot2;co2;1505187541;336
ilot2;temp;1505187541;21.25
ilot2;lum;1505187542;0
ilot2;hum;1505187551;47
ilot2;lum;1505187562;0
ilot2;lum;1505187582;0
ilot2;co2;1505187601;342
ilot2;temp;1505187601;21.59
ilot2;lum;1505187602;0
ilot2;hum;1505187611;48
ilot2;lum;1505187622;0
ilot2;lum;1505187642;0
ilot2;co2;1505187661;342
ilot2;temp;1505187661;21.29
ilot2;lum;1505187662;0
ilot2;hum;1505187671;48
ilot2;lum;1505187683;0
ilot2;lum;1505187703;0
ilot2;co2;1505187721;340
ilot2;temp;1505187721;20.98
ilot2;lum;1505187723;0
ilot2;hum;1505187731;48
ilot2;lum;1505187743;0
ilot2;lum;1505187763;0
ilot2;co2;1505187781;349
ilot2;temp;1505187781;21.15
ilot2;lum;1505187783;0
ilot2;hum;1505187791;48
ilot2;lum;1505187803;0
ilot2;lum;1505187823;0
ilot2;co2;1505187842;375
ilot2;temp;1505187842;20.94
ilot2;lum;1505187843;0
ilot2;hum;1505187851;48
ilot2;lum;1505187863;0
ilot2;lum;1505187883;0
ilot2;co2;1505187902;373
ilot2;temp;1505187902;21.70
ilot2;lum;1505187903;0
ilot2;hum;1505187911;48
ilot2;lum;1505187923;0
ilot2;lum;1505187943;0
ilot2;co2;1505187962;396
ilot2;temp;1505187962;21.52
ilot2;lum;1505187963;0
ilot2;hum;1505187971;48
ilot2;lum;1505187984;0
ilot2;lum;1505188004;0
ilot2;co2;1505188022;402
ilot2;temp;1505188022;21.15
ilot2;lum;1505188024;0
ilot2;hum;1505188032;50
ilot2;lum;1505188044;0
ilot2;lum;1505188064;0
ilot2;co2;1505188082;432
ilot2;temp;1505188082;21.39
ilot2;lum;1505188084;0
ilot2;hum;1505188092;49
ilot2;lum;1505188104;0
ilot2;lum;1505188124;0
ilot2;co2;1505188142;465
ilot2;temp;1505188142;21.39
ilot2;lum;1505188144;0
ilot2;hum;1505188152;49
ilot2;lum;1505188164;0
ilot2;lum;1505188184;22
ilot2;co2;1505188202;432
ilot2;temp;1505188202;21.39
ilot2;lum;1505188204;43
ilot2;hum;1505188212;49
ilot2;lum;1505188224;43
ilot2;lum;1505188244;51
ilot2;co2;1505188262;518
ilot2;temp;1505188262;21.56
ilot2;lum;1505188264;51
ilot2;hum;1505188272;49
ilot2;lum;1505188285;48
ilot2;lum;1505188305;52
ilot2;co2;1505188322;570
ilot2;temp;1505188322;21.70
ilot2;lum;1505188325;57
ilot2;hum;1505188332;49
ilot2;lum;1505188345;54
ilot2;lum;1505188365;58
ilot2;co2;1505188383;588
ilot2;temp;1505188383;21.39
ilot2;lum;1505188385;61
ilot2;hum;1505188392;49
ilot2;lum;1505188405;59
ilot2;lum;1505188425;51
ilot2;co2;1505188443;568
ilot2;temp;1505188443;21.46
ilot2;lum;1505188445;53
ilot2;hum;1505188452;49
ilot2;lum;1505188465;55
ilot2;lum;1505188485;55
ilot2;co2;1505188503;617
ilot2;temp;1505188503;21.83
ilot2;lum;1505188505;60
ilot2;hum;1505188512;49
ilot2;lum;1505188525;58
ilot2;lum;1505188545;60
ilot2;co2;1505188563;645
ilot2;temp;1505188563;22.11
ilot2;lum;1505188565;59
ilot2;hum;1505188572;50
ilot2;lum;1505188586;58
ilot2;lum;1505188606;66
ilot2;temp;1505188623;21.97
ilot2;co2;1505188623;666
ilot2;lum;1505188626;61
ilot2;hum;1505188632;50
ilot2;lum;1505188646;56
ilot2;lum;1505188666;62
ilot2;co2;1505188683;674
ilot2;temp;1505188683;21.83
ilot2;lum;1505188686;63
ilot2;hum;1505188692;50
ilot2;lum;1505188706;61
ilot2;lum;1505188726;66
ilot2;co2;1505188743;694
ilot2;temp;1505188743;21.83
ilot2;lum;1505188746;67
ilot2;hum;1505188752;49
ilot2;lum;1505188766;69
ilot2;lum;1505188786;68
